athlete_id,date,time_s,heart_rate_bpm,speed_kmh
A003,2026-11-09,1088,166.0,8.53
A003,2026-11-09,1089,170.0,9.17
A003,2026-11-09,1090,165.0,9.34
A003,2026-11-09,1091,164.0,8.38
A003,2026-11-09,1092,167.0,9.36
A003,2026-11-09,1093,167.0,9.81
A003,2026-11-09,1094,163.0,9.14
A003,2026-11-09,1095,164.0,8.55
A003,2026-11-09,1096,163.0,8.69
A003,2026-11-09,1097,164.0,7.98
A003,2026-11-09,1098,166.0,8.87
A003,2026-11-09,1099,162.0,9.11
A003,2026-11-09,1100,166.0,8.36
A003,2026-11-09,1101,164.0,10.04
A003,2026-11-09,1102,168.0,9.33
A003,2026-11-09,1103,164.0,7.75
A003,2026-11-09,1104,163.0,7.74
A003,2026-11-09,1105,164.0,8.19
A003,2026-11-09,1106,162.0,9.71
A003,2026-11-09,1107,159.0,9.28
A003,2026-11-09,1108,162.0,9.7
A003,2026-11-09,1109,162.0,8.71
A003,2026-11-09,1110,159.0,8.56
A003,2026-11-09,1111,162.0,7.92
A003,2026-11-09,1112,158.0,8.86
A003,2026-11-09,1113,161.0,8.52
A003,2026-11-09,1114,162.0,8.48
A003,2026-11-09,1115,162.0,9.58
A003,2026-11-09,1116,161.0,8.52
A003,2026-11-09,1117,161.0,9.38
A003,2026-11-09,1118,160.0,7.62
A003,2026-11-09,1119,161.0,10.17
A003,2026-11-09,1120,162.0,8.33
A003,2026-11-09,1121,160.0,8.97
A003,2026-11-09,1122,162.0,9.05
A003,2026-11-09,1123,162.0,8.23
A003,2026-11-09,1124,161.0,9.01
A003,2026-11-09,1125,166.0,9.04
A003,2026-11-09,1126,161.0,8.08
A003,2026-11-09,1127,161.0,8.09
A003,2026-11-09,1128,160.0,8.53
A003,2026-11-09,1129,159.0,8.43
A003,2026-11-09,1130,162.0,9.34
A003,2026-11-09,1131,160.0,8.92
A003,2026-11-09,1132,160.0,8.46
A003,2026-11-09,1133,160.0,8.87
A003,2026-11-09,1134,159.0,7.28
A003,2026-11-09,1135,158.0,8.14
A003,2026-11-09,1136,160.0,8.68
A003,2026-11-09,1137,163.0,9.18
A003,2026-11-09,1138,162.0,8.64
A003,2026-11-09,1139,164.0,9.4
A003,2026-11-09,1140,163.0,9.06
A003,2026-11-09,1141,162.0,8.25
A003,2026-11-09,1142,165.0,8.47
A003,2026-11-09,1143,161.0,8.81
A003,2026-11-09,1144,162.0,8.3
A003,2026-11-09,1145,162.0,9.5
A003,2026-11-09,1146,165.0,7.93
A003,2026-11-09,1147,162.0,8.8
A003,2026-11-09,1148,161.0,9.07
A003,2026-11-09,1149,163.0,8.45
A003,2026-11-09,1150,160.0,8.33
A003,2026-11-09,1151,163.0,8.62
A003,2026-11-09,1152,163.0,9.17
A003,2026-11-09,1153,162.0,8.41
A003,2026-11-09,1154,164.0,8.08
A003,2026-11-09,1155,160.0,9.43
A003,2026-11-09,1156,163.0,9.0
A003,2026-11-09,1157,162.0,9.39
A003,2026-11-09,1158,169.0,9.26
A003,2026-11-09,1159,163.0,10.14
A003,2026-11-09,1160,162.0,9.52
A003,2026-11-09,1161,161.0,8.44
A003,2026-11-09,1162,166.0,9.18
A003,2026-11-09,1163,163.0,8.59
A003,2026-11-09,1164,162.0,8.68
A003,2026-11-09,1165,165.0,8.13
A003,2026-11-09,1166,166.0,8.83
A003,2026-11-09,1167,166.0,9.36
A003,2026-11-09,1168,165.0,9.02
A003,2026-11-09,1169,165.0,8.43
A003,2026-11-09,1170,165.0,8.2
A003,2026-11-09,1171,166.0,10.41
A003,2026-11-09,1172,166.0,9.37
A003,2026-11-09,1173,168.0,8.71
A003,2026-11-09,1174,166.0,9.52
A003,2026-11-09,1175,164.0,10.59
A003,2026-11-09,1176,166.0,9.68
A003,2026-11-09,1177,168.0,7.67
A003,2026-11-09,1178,163.0,10.96
A003,2026-11-09,1179,163.0,8.3
A003,2026-11-09,1180,169.0,9.32
A003,2026-11-09,1181,170.0,8.79
A003,2026-11-09,1182,165.0,9.07
A003,2026-11-09,1183,168.0,9.72
A003,2026-11-09,1184,167.0,8.34
A003,2026-11-09,1185,168.0,9.56
A003,2026-11-09,1186,169.0,10.34
A003,2026-11-09,1187,166.0,9.18
A003,2026-11-09,1188,167.0,8.89
A003,2026-11-09,1189,168.0,9.68
A003,2026-11-09,1190,169.0,9.6
A003,2026-11-09,1191,167.0,9.48
A003,2026-11-09,1192,171.0,9.16
A003,2026-11-09,1193,169.0,10.23
A003,2026-11-09,1194,169.0,10.31
A003,2026-11-09,1195,171.0,9.35
A003,2026-11-09,1196,171.0,9.47
A003,2026-11-09,1197,173.0,10.15
A003,2026-11-09,1198,169.0,9.53
A003,2026-11-09,1199,169.0,10.25
A003,2026-11-09,1200,171.0,11.07
A003,2026-11-09,1201,172.0,10.19
A003,2026-11-09,1202,170.0,9.54
A003,2026-11-09,1203,170.0,10.54
A003,2026-11-09,1204,173.0,10.23
A003,2026-11-09,1205,171.0,10.29
A003,2026-11-09,1206,170.0,10.7
A003,2026-11-09,1207,175.0,10.87
A003,2026-11-09,1208,172.0,10.52
A003,2026-11-09,1209,176.0,10.5
A003,2026-11-09,1210,174.0,11.81
A003,2026-11-09,1211,175.0,11.33
A003,2026-11-09,1212,174.0,11.15
A003,2026-11-09,1213,170.0,10.77
A003,2026-11-09,1214,173.0,10.12
A003,2026-11-09,1215,175.0,11.44
A003,2026-11-09,1216,176.0,10.88
A003,2026-11-09,1217,172.0,10.49
A003,2026-11-09,1218,176.0,10.73
A003,2026-11-09,1219,174.0,10.33
A003,2026-11-09,1220,177.0,11.58
A003,2026-11-09,1221,177.0,11.39
A003,2026-11-09,1222,179.0,11.12
A003,2026-11-09,1223,179.0,11.02
A003,2026-11-09,1224,178.0,10.68
A003,2026-11-09,1225,179.0,9.84
A003,2026-11-09,1226,177.0,10.3
A003,2026-11-09,1227,184.0,10.74
A003,2026-11-09,1228,176.0,10.68
A003,2026-11-09,1229,177.0,11.42
A003,2026-11-09,1230,181.0,11.77
A003,2026-11-09,1231,180.0,11.23
A003,2026-11-09,1232,180.0,12.19
A003,2026-11-09,1233,181.0,10.9
A003,2026-11-09,1234,175.0,11.32
A003,2026-11-09,1235,183.0,11.4
A003,2026-11-09,1236,179.0,12.11
A003,2026-11-09,1237,183.0,11.55
A003,2026-11-09,1238,176.0,11.59
A003,2026-11-09,1239,181.0,10.55
A003,2026-11-09,1240,179.0,11.03
A003,2026-11-09,1241,182.0,12.25
A003,2026-11-09,1242,182.0,10.37
A003,2026-11-09,1243,182.0,12.45
A003,2026-11-09,1244,179.0,11.96
A003,2026-11-09,1245,181.0,11.24
A003,2026-11-09,1246,181.0,11.21
A003,2026-11-09,1247,183.0,12.87
A003,2026-11-09,1248,184.0,12.6
A003,2026-11-09,1249,182.0,11.7
A003,2026-11-09,1250,179.0,11.87
A003,2026-11-09,1251,182.0,11.42
A003,2026-11-09,1252,187.0,11.91
A003,2026-11-09,1253,186.0,11.44
A003,2026-11-09,1254,176.0,11.81
A003,2026-11-09,1255,183.0,12.96
A003,2026-11-09,1256,184.0,11.83
A003,2026-11-09,1257,182.0,11.27
A003,2026-11-09,1258,182.0,11.09
A003,2026-11-09,1259,182.0,12.0
A003,2026-11-09,1260,184.0,11.48
A003,2026-11-09,1261,181.0,12.09
A003,2026-11-09,1262,185.0,10.98
A003,2026-11-09,1263,183.0,12.38
A003,2026-11-09,1264,181.0,11.33
A003,2026-11-09,1265,185.0,12.0
A003,2026-11-09,1266,180.0,11.78
A003,2026-11-09,1267,182.0,13.02
A003,2026-11-09,1268,182.0,12.09
A003,2026-11-09,1269,188.0,13.16
A003,2026-11-09,1270,182.0,12.33
A003,2026-11-09,1271,179.0,12.85
A003,2026-11-09,1272,182.0,11.87
A003,2026-11-09,1273,184.0,12.21
A003,2026-11-09,1274,185.0,12.73
A003,2026-11-09,1275,188.0,12.54
A003,2026-11-09,1276,186.0,12.31
A003,2026-11-09,1277,184.0,11.79
A003,2026-11-09,1278,181.0,11.89
A003,2026-11-09,1279,186.0,12.66
A003,2026-11-09,1280,182.0,12.78
A003,2026-11-09,1281,182.0,11.61
A003,2026-11-09,1282,182.0,11.51
A003,2026-11-09,1283,180.0,11.41
A003,2026-11-09,1284,182.0,12.44
A003,2026-11-09,1285,182.0,11.37
A003,2026-11-09,1286,184.0,12.41
A003,2026-11-09,1287,182.0,12.24
A003,2026-11-09,1288,180.0,11.57
A003,2026-11-09,1289,179.0,12.82
A003,2026-11-09,1290,183.0,10.99
A003,2026-11-09,1291,183.0,12.85
A003,2026-11-09,1292,181.0,12.03
A003,2026-11-09,1293,181.0,10.57
A003,2026-11-09,1294,183.0,12.76
A003,2026-11-09,1295,185.0,12.37
A003,2026-11-09,1296,180.0,11.51
A003,2026-11-09,1297,182.0,11.17
A003,2026-11-09,1298,183.0,10.78
A003,2026-11-09,1299,180.0,13.15
A003,2026-11-09,1300,181.0,11.13
A003,2026-11-09,1301,181.0,10.9
A003,2026-11-09,1302,178.0,11.79
A003,2026-11-09,1303,181.0,10.63
A003,2026-11-09,1304,181.0,11.0
A003,2026-11-09,1305,182.0,12.16
A003,2026-11-09,1306,178.0,11.81
A003,2026-11-09,1307,180.0,11.27
A003,2026-11-09,1308,183.0,11.49
A003,2026-11-09,1309,184.0,11.19
A003,2026-11-09,1310,182.0,11.39
A003,2026-11-09,1311,177.0,10.94
A003,2026-11-09,1312,180.0,11.02
A003,2026-11-09,1313,178.0,10.97
A003,2026-11-09,1314,179.0,10.87
A003,2026-11-09,1315,177.0,11.9
A003,2026-11-09,1316,175.0,11.7
A003,2026-11-09,1317,178.0,10.65
A003,2026-11-09,1318,180.0,10.46
A003,2026-11-09,1319,178.0,11.05
A003,2026-11-09,1320,178.0,12.4
A003,2026-11-09,1321,178.0,10.46
A003,2026-11-09,1322,178.0,10.94
A003,2026-11-09,1323,178.0,11.06
A003,2026-11-09,1324,176.0,10.9
A003,2026-11-09,1325,177.0,10.66
A003,2026-11-09,1326,180.0,11.59
A003,2026-11-09,1327,176.0,11.13
A003,2026-11-09,1328,176.0,11.33
A003,2026-11-09,1329,176.0,11.14
A003,2026-11-09,1330,175.0,11.29
A003,2026-11-09,1331,174.0,11.66
A003,2026-11-09,1332,175.0,11.47
A003,2026-11-09,1333,174.0,12.03
A003,2026-11-09,1334,174.0,11.33
A003,2026-11-09,1335,173.0,10.16
A003,2026-11-09,1336,174.0,11.03
A003,2026-11-09,1337,175.0,10.91
A003,2026-11-09,1338,173.0,11.6
A003,2026-11-09,1339,169.0,9.83
A003,2026-11-09,1340,174.0,10.7
A003,2026-11-09,1341,173.0,9.92
A003,2026-11-09,1342,170.0,10.6
A003,2026-11-09,1343,174.0,10.12
A003,2026-11-09,1344,169.0,10.5
A003,2026-11-09,1345,174.0,9.33
A003,2026-11-09,1346,171.0,10.61
A003,2026-11-09,1347,167.0,10.22
A003,2026-11-09,1348,171.0,10.15
A003,2026-11-09,1349,170.0,11.19
A003,2026-11-09,1350,169.0,9.75
A003,2026-11-09,1351,169.0,10.15
A003,2026-11-09,1352,170.0,9.96
A003,2026-11-09,1353,169.0,9.98
A003,2026-11-09,1354,166.0,11.16
A003,2026-11-09,1355,172.0,9.83
A003,2026-11-09,1356,169.0,9.41
A003,2026-11-09,1357,167.0,10.84
A003,2026-11-09,1358,166.0,9.49
A003,2026-11-09,1359,170.0,8.68
A003,2026-11-09,1360,165.0,9.16
A003,2026-11-09,1361,168.0,8.82
A003,2026-11-09,1362,166.0,8.45
A003,2026-11-09,1363,166.0,9.28
A003,2026-11-09,1364,165.0,9.42
A003,2026-11-09,1365,166.0,10.14
A003,2026-11-09,1366,167.0,9.77
A003,2026-11-09,1367,167.0,9.71
A003,2026-11-09,1368,165.0,8.79
A003,2026-11-09,1369,166.0,9.83
A003,2026-11-09,1370,168.0,10.1
A003,2026-11-09,1371,162.0,9.47
A003,2026-11-09,1372,166.0,9.45
A003,2026-11-09,1373,163.0,8.41
A003,2026-11-09,1374,163.0,9.77
A003,2026-11-09,1375,165.0,10.18
A003,2026-11-09,1376,164.0,9.27
A003,2026-11-09,1377,162.0,8.69
A003,2026-11-09,1378,167.0,8.93
A003,2026-11-09,1379,166.0,8.74
A003,2026-11-09,1380,160.0,8.75
A003,2026-11-09,1381,161.0,9.33
A003,2026-11-09,1382,165.0,9.08
A003,2026-11-09,1383,163.0,9.49
A003,2026-11-09,1384,166.0,9.09
A003,2026-11-09,1385,164.0,8.33
A003,2026-11-09,1386,164.0,8.52
A003,2026-11-09,1387,161.0,8.46
A003,2026-11-09,1388,164.0,8.67
A003,2026-11-09,1389,160.0,9.83
A003,2026-11-09,1390,165.0,9.91
A003,2026-11-09,1391,163.0,9.22
A003,2026-11-09,1392,161.0,8.77
A003,2026-11-09,1393,164.0,7.87
A003,2026-11-09,1394,167.0,8.8
A003,2026-11-09,1395,162.0,8.18
A003,2026-11-09,1396,163.0,9.61
A003,2026-11-09,1397,161.0,7.66
A003,2026-11-09,1398,162.0,8.84
A003,2026-11-09,1399,159.0,8.07
A003,2026-11-09,1400,162.0,8.57
A003,2026-11-09,1401,162.0,8.97
A003,2026-11-09,1402,165.0,9.17
A003,2026-11-09,1403,158.0,8.51
A003,2026-11-09,1404,161.0,9.0
A003,2026-11-09,1405,164.0,8.14
A003,2026-11-09,1406,161.0,8.67
A003,2026-11-09,1407,161.0,9.12
A003,2026-11-09,1408,159.0,8.71
A003,2026-11-09,1409,159.0,8.19
A003,2026-11-09,1410,157.0,8.34
A003,2026-11-09,1411,160.0,9.11
A003,2026-11-09,1412,159.0,7.85
A003,2026-11-09,1413,161.0,7.93
A003,2026-11-09,1414,159.0,8.86
A003,2026-11-09,1415,160.0,8.24
A003,2026-11-09,1416,160.0,7.63
A003,2026-11-09,1417,161.0,9.32
A003,2026-11-09,1418,160.0,7.85
A003,2026-11-09,1419,159.0,8.39
A003,2026-11-09,1420,161.0,8.15
A003,2026-11-09,1421,163.0,8.34
A003,2026-11-09,1422,162.0,8.0
A003,2026-11-09,1423,160.0,8.97
A003,2026-11-09,1424,161.0,8.61
A003,2026-11-09,1425,157.0,9.14
A003,2026-11-09,1426,161.0,8.2
A003,2026-11-09,1427,161.0,9.86
A003,2026-11-09,1428,160.0,7.44
A003,2026-11-09,1429,160.0,7.65
A003,2026-11-09,1430,161.0,9.67
A003,2026-11-09,1431,164.0,8.91
A003,2026-11-09,1432,164.0,8.85
A003,2026-11-09,1433,160.0,8.92
A003,2026-11-09,1434,161.0,9.02
A003,2026-11-09,1435,161.0,8.87
A003,2026-11-09,1436,164.0,8.13
A003,2026-11-09,1437,163.0,9.22
A003,2026-11-09,1438,163.0,9.15
A003,2026-11-09,1439,164.0,9.63
A003,2026-11-09,1440,162.0,9.85
A003,2026-11-09,1441,166.0,9.01
A003,2026-11-09,1442,163.0,8.1
A003,2026-11-09,1443,162.0,9.92
A003,2026-11-09,1444,163.0,8.27
A003,2026-11-09,1445,166.0,9.11
A003,2026-11-09,1446,163.0,8.78
A003,2026-11-09,1447,166.0,8.7
A003,2026-11-09,1448,163.0,9.44
A003,2026-11-09,1449,163.0,9.16
A003,2026-11-09,1450,166.0,9.35
A003,2026-11-09,1451,163.0,8.58
A003,2026-11-09,1452,167.0,8.99
A003,2026-11-09,1453,166.0,8.66
A003,2026-11-09,1454,163.0,9.04
A003,2026-11-09,1455,165.0,9.11
A003,2026-11-09,1456,165.0,10.32
A003,2026-11-09,1457,167.0,9.09
A003,2026-11-09,1458,170.0,8.01
A003,2026-11-09,1459,166.0,10.15
A003,2026-11-09,1460,168.0,9.62
A003,2026-11-09,1461,167.0,9.3
A003,2026-11-09,1462,167.0,9.15
A003,2026-11-09,1463,167.0,8.88
A003,2026-11-09,1464,166.0,10.65
A003,2026-11-09,1465,168.0,9.55
A003,2026-11-09,1466,167.0,8.51
A003,2026-11-09,1467,166.0,9.79
A003,2026-11-09,1468,170.0,10.35
A003,2026-11-09,1469,169.0,9.76
A003,2026-11-09,1470,168.0,9.16
A003,2026-11-09,1471,172.0,9.14
A003,2026-11-09,1472,165.0,9.22
A003,2026-11-09,1473,172.0,10.72
A003,2026-11-09,1474,168.0,9.81
A003,2026-11-09,1475,170.0,8.88
A003,2026-11-09,1476,169.0,10.16
A003,2026-11-09,1477,169.0,10.05
A003,2026-11-09,1478,173.0,9.73
A003,2026-11-09,1479,175.0,9.43
A003,2026-11-09,1480,171.0,9.44
A003,2026-11-09,1481,172.0,10.77
A003,2026-11-09,1482,172.0,10.31
A003,2026-11-09,1483,175.0,10.48
A003,2026-11-09,1484,168.0,10.38
A003,2026-11-09,1485,173.0,10.47
A003,2026-11-09,1486,171.0,10.03
A003,2026-11-09,1487,168.0,10.23
A003,2026-11-09,1488,172.0,11.09
A003,2026-11-09,1489,177.0,11.28
A003,2026-11-09,1490,172.0,9.73
A003,2026-11-09,1491,175.0,10.38
A003,2026-11-09,1492,176.0,11.05
A003,2026-11-09,1493,174.0,11.71
A003,2026-11-09,1494,175.0,11.69
A003,2026-11-09,1495,171.0,10.18
A003,2026-11-09,1496,174.0,11.46
A003,2026-11-09,1497,177.0,10.77
A003,2026-11-09,1498,176.0,11.4
A003,2026-11-09,1499,176.0,11.28
A003,2026-11-09,1500,176.0,10.09
A003,2026-11-09,1501,181.0,11.21
A003,2026-11-09,1502,176.0,11.52
A003,2026-11-09,1503,180.0,10.94
A003,2026-11-09,1504,177.0,10.84
A003,2026-11-09,1505,180.0,10.08
A003,2026-11-09,1506,175.0,11.47
A003,2026-11-09,1507,178.0,11.22
A003,2026-11-09,1508,177.0,10.57
A003,2026-11-09,1509,178.0,10.96
A003,2026-11-09,1510,181.0,11.29
A003,2026-11-09,1511,179.0,10.89
A003,2026-11-09,1512,181.0,11.26
A003,2026-11-09,1513,177.0,10.24
A003,2026-11-09,1514,177.0,12.13
A003,2026-11-09,1515,179.0,11.36
A003,2026-11-09,1516,179.0,10.72
A003,2026-11-09,1517,179.0,9.93
A003,2026-11-09,1518,178.0,12.06
A003,2026-11-09,1519,182.0,11.8
A003,2026-11-09,1520,179.0,11.62
A003,2026-11-09,1521,183.0,12.04
A003,2026-11-09,1522,180.0,12.06
A003,2026-11-09,1523,182.0,11.69
A003,2026-11-09,1524,182.0,11.45
A003,2026-11-09,1525,179.0,11.37
A003,2026-11-09,1526,182.0,11.9
A003,2026-11-09,1527,185.0,12.51
A003,2026-11-09,1528,182.0,11.63
A003,2026-11-09,1529,183.0,12.6
A003,2026-11-09,1530,183.0,11.96
A003,2026-11-09,1531,182.0,11.98
A003,2026-11-09,1532,182.0,13.22
A003,2026-11-09,1533,183.0,12.78
A003,2026-11-09,1534,184.0,12.82
A003,2026-11-09,1535,180.0,11.35
A003,2026-11-09,1536,183.0,13.16
A003,2026-11-09,1537,182.0,11.81
A003,2026-11-09,1538,182.0,11.74
A003,2026-11-09,1539,185.0,10.59
A003,2026-11-09,1540,181.0,12.1
A003,2026-11-09,1541,180.0,11.26
A003,2026-11-09,1542,184.0,12.17
A003,2026-11-09,1543,180.0,11.24
A003,2026-11-09,1544,179.0,13.03
A003,2026-11-09,1545,185.0,12.29
A003,2026-11-09,1546,183.0,13.33
A003,2026-11-09,1547,184.0,11.36
A003,2026-11-09,1548,182.0,12.91
A003,2026-11-09,1549,180.0,10.9
A003,2026-11-09,1550,181.0,12.11
A003,2026-11-09,1551,183.0,11.61
A003,2026-11-09,1552,181.0,11.73
A003,2026-11-09,1553,184.0,11.69
A003,2026-11-09,1554,182.0,11.45
A003,2026-11-09,1555,184.0,11.24
A003,2026-11-09,1556,184.0,11.73
A003,2026-11-09,1557,184.0,12.07
A003,2026-11-09,1558,184.0,12.69
A003,2026-11-09,1559,183.0,12.17
A003,2026-11-09,1560,184.0,12.69
A003,2026-11-09,1561,184.0,11.1
A003,2026-11-09,1562,178.0,11.72
A003,2026-11-09,1563,184.0,12.4
A003,2026-11-09,1564,183.0,12.17
A003,2026-11-09,1565,184.0,11.44
A003,2026-11-09,1566,180.0,12.51
A003,2026-11-09,1567,182.0,11.62
A003,2026-11-09,1568,181.0,11.46
A003,2026-11-09,1569,184.0,12.21
A003,2026-11-09,1570,180.0,11.91
A003,2026-11-09,1571,181.0,11.58
A003,2026-11-09,1572,184.0,11.54
A003,2026-11-09,1573,181.0,11.22
A003,2026-11-09,1574,180.0,11.61
A003,2026-11-09,1575,184.0,12.49
A003,2026-11-09,1576,184.0,11.96
A003,2026-11-09,1577,183.0,12.37
A003,2026-11-09,1578,184.0,12.09
A003,2026-11-09,1579,181.0,11.39
A003,2026-11-09,1580,181.0,10.75
A003,2026-11-09,1581,180.0,11.16
A003,2026-11-09,1582,182.0,11.29
A003,2026-11-09,1583,180.0,11.22
A003,2026-11-09,1584,180.0,12.24
A003,2026-11-09,1585,182.0,12.21
A003,2026-11-09,1586,183.0,12.93
A003,2026-11-09,1587,181.0,11.12
A003,2026-11-09,1588,184.0,12.51
A003,2026-11-09,1589,179.0,12.48
A003,2026-11-09,1590,176.0,11.36
A003,2026-11-09,1591,181.0,11.76
A003,2026-11-09,1592,178.0,12.19
A003,2026-11-09,1593,179.0,11.38
A003,2026-11-09,1594,176.0,11.3
A003,2026-11-09,1595,177.0,10.98
A003,2026-11-09,1596,176.0,9.91
A003,2026-11-09,1597,178.0,11.34
A003,2026-11-09,1598,178.0,10.84
A003,2026-11-09,1599,179.0,10.59
A003,2026-11-09,1600,181.0,11.45
A003,2026-11-09,1601,179.0,10.29
A003,2026-11-09,1602,175.0,11.62
A003,2026-11-09,1603,179.0,11.39
A003,2026-11-09,1604,178.0,10.82
A003,2026-11-09,1605,177.0,10.99
A003,2026-11-09,1606,177.0,10.28
A003,2026-11-09,1607,177.0,11.41
A003,2026-11-09,1608,175.0,11.04
A003,2026-11-09,1609,176.0,11.04
A003,2026-11-09,1610,178.0,11.15
A003,2026-11-09,1611,174.0,10.43
A003,2026-11-09,1612,173.0,9.87
A003,2026-11-09,1613,175.0,11.31
A003,2026-11-09,1614,173.0,11.12
A003,2026-11-09,1615,171.0,10.34
A003,2026-11-09,1616,174.0,10.87
A003,2026-11-09,1617,177.0,11.34
A003,2026-11-09,1618,174.0,11.23
A003,2026-11-09,1619,174.0,10.17
A003,2026-11-09,1620,169.0,9.58
A003,2026-11-09,1621,174.0,9.64
A003,2026-11-09,1622,173.0,10.21
A003,2026-11-09,1623,172.0,11.24
A003,2026-11-09,1624,173.0,9.88
A003,2026-11-09,1625,173.0,9.92
A003,2026-11-09,1626,170.0,9.87
A003,2026-11-09,1627,173.0,9.88
A003,2026-11-09,1628,174.0,10.16
A003,2026-11-09,1629,171.0,9.36
A003,2026-11-09,1630,169.0,10.74
A003,2026-11-09,1631,171.0,9.96
A003,2026-11-09,1632,172.0,11.5
A003,2026-11-09,1633,168.0,9.27
A003,2026-11-09,1634,171.0,10.89
A003,2026-11-09,1635,169.0,10.73
A003,2026-11-09,1636,170.0,9.61
A003,2026-11-09,1637,168.0,9.58
A003,2026-11-09,1638,168.0,9.23
A003,2026-11-09,1639,172.0,9.2
A003,2026-11-09,1640,166.0,9.71
A003,2026-11-09,1641,169.0,9.68
A003,2026-11-09,1642,172.0,8.67
A003,2026-11-09,1643,169.0,10.97
A003,2026-11-09,1644,165.0,9.4
A003,2026-11-09,1645,165.0,9.56
A003,2026-11-09,1646,166.0,9.11
A003,2026-11-09,1647,167.0,9.29
A003,2026-11-09,1648,167.0,9.21
A003,2026-11-09,1649,164.0,9.38
A003,2026-11-09,1650,165.0,9.34
A003,2026-11-09,1651,165.0,9.8
A003,2026-11-09,1652,166.0,9.42
A003,2026-11-09,1653,170.0,9.68
A003,2026-11-09,1654,164.0,9.22
A003,2026-11-09,1655,164.0,9.33
A003,2026-11-09,1656,163.0,9.02
A003,2026-11-09,1657,166.0,9.73
A003,2026-11-09,1658,165.0,9.29
A003,2026-11-09,1659,163.0,8.98
A003,2026-11-09,1660,164.0,8.93
A003,2026-11-09,1661,163.0,8.95
A003,2026-11-09,1662,165.0,9.01
A003,2026-11-09,1663,169.0,8.93
A003,2026-11-09,1664,165.0,8.6
A003,2026-11-09,1665,163.0,9.37
A003,2026-11-09,1666,162.0,9.38
A003,2026-11-09,1667,161.0,9.93
A003,2026-11-09,1668,165.0,8.48
A003,2026-11-09,1669,164.0,9.22
A003,2026-11-09,1670,162.0,7.65
A003,2026-11-09,1671,165.0,9.27
A003,2026-11-09,1672,163.0,7.88
A003,2026-11-09,1673,164.0,8.14
A003,2026-11-09,1674,163.0,8.91
A003,2026-11-09,1675,162.0,8.32
A003,2026-11-09,1676,160.0,8.22
A003,2026-11-09,1677,162.0,8.37
A003,2026-11-09,1678,164.0,9.08
A003,2026-11-09,1679,161.0,8.07
A003,2026-11-09,1680,163.0,8.58
A003,2026-11-09,1681,160.0,8.38
A003,2026-11-09,1682,163.0,9.08
A003,2026-11-09,1683,162.0,9.09
A003,2026-11-09,1684,159.0,7.47
A003,2026-11-09,1685,161.0,9.18
A003,2026-11-09,1686,163.0,8.18
A003,2026-11-09,1687,159.0,8.68
A003,2026-11-09,1688,159.0,7.97
A003,2026-11-09,1689,161.0,8.75
A003,2026-11-09,1690,165.0,10.05
A003,2026-11-09,1691,160.0,8.59
A003,2026-11-09,1692,162.0,8.23
A003,2026-11-09,1693,162.0,8.37
A003,2026-11-09,1694,160.0,7.62
A003,2026-11-09,1695,161.0,9.37
A003,2026-11-09,1696,160.0,8.69
A003,2026-11-09,1697,160.0,7.87
A003,2026-11-09,1698,158.0,7.89
A003,2026-11-09,1699,161.0,8.51
A003,2026-11-09,1700,163.0,9.06
A003,2026-11-09,1701,161.0,7.82
A003,2026-11-09,1702,163.0,9.18
A003,2026-11-09,1703,162.0,8.46
A003,2026-11-09,1704,161.0,7.97
A003,2026-11-09,1705,160.0,8.25
A003,2026-11-09,1706,160.0,9.59
A003,2026-11-09,1707,158.0,7.71
A003,2026-11-09,1708,161.0,8.12
A003,2026-11-09,1709,162.0,9.14
A003,2026-11-09,1710,165.0,8.71
A003,2026-11-09,1711,163.0,8.12
A003,2026-11-09,1712,160.0,9.18
A003,2026-11-09,1713,159.0,9.22
A003,2026-11-09,1714,161.0,8.83
A003,2026-11-09,1715,164.0,8.28
A003,2026-11-09,1716,162.0,8.39
A003,2026-11-09,1717,163.0,8.85
A003,2026-11-09,1718,162.0,7.91
A003,2026-11-09,1719,164.0,9.51
A003,2026-11-09,1720,159.0,9.75
A003,2026-11-09,1721,166.0,8.61
A003,2026-11-09,1722,161.0,8.99
A003,2026-11-09,1723,165.0,9.51
A003,2026-11-09,1724,163.0,9.99
A003,2026-11-09,1725,163.0,9.77
A003,2026-11-09,1726,163.0,7.82
A003,2026-11-09,1727,164.0,8.7
A003,2026-11-09,1728,165.0,9.21
A003,2026-11-09,1729,166.0,8.64
A003,2026-11-09,1730,167.0,10.03
A003,2026-11-09,1731,165.0,9.97
A003,2026-11-09,1732,168.0,8.53
A003,2026-11-09,1733,165.0,8.95
A003,2026-11-09,1734,167.0,8.62
A003,2026-11-09,1735,166.0,8.99
A003,2026-11-09,1736,164.0,9.0
A003,2026-11-09,1737,166.0,9.74
A003,2026-11-09,1738,166.0,8.66
A003,2026-11-09,1739,166.0,7.66
A003,2026-11-09,1740,167.0,8.29
A003,2026-11-09,1741,168.0,8.67
A003,2026-11-09,1742,166.0,8.93
A003,2026-11-09,1743,161.0,9.47
A003,2026-11-09,1744,170.0,8.74
A003,2026-11-09,1745,166.0,8.7
A003,2026-11-09,1746,166.0,8.9
A003,2026-11-09,1747,165.0,8.82
A003,2026-11-09,1748,167.0,9.2
A003,2026-11-09,1749,167.0,9.2
A003,2026-11-09,1750,167.0,10.01
A003,2026-11-09,1751,167.0,9.04
A003,2026-11-09,1752,170.0,9.46
